id,Fleet,Fleet_name,Yr,Sex,variable,value
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,75.5,2.39832e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,75.5,1.52016e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,75.5,2.41989e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,75.5,2.46005e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,76.5,0.00176174
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,76.5,2.42304e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,76.5,2.40392e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,76.5,1.83927e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,76.5,1.83927e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,76.5,2.4597e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,76.5,2.43138e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,76.5,2.43138e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,76.5,2.41848e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,76.5,4.38189e-09
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,76.5,0.00176174
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,76.5,2.42304e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,76.5,2.40392e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,76.5,1.83927e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,76.5,2.42304e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,76.5,2.49533e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,77.5,0.00197416
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,77.5,2.42623e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,77.5,2.41089e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,77.5,2.22169e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,77.5,2.22169e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,77.5,2.46358e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,77.5,2.43475e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,77.5,2.43475e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,77.5,2.4216e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,77.5,5.09001e-09
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,77.5,0.00197416
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,77.5,2.42623e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,77.5,2.41089e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,77.5,2.22169e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,77.5,2.42623e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,77.5,2.54317e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,78.5,0.00220991
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,78.5,2.42949e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,78.5,2.41985e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,78.5,2.67922e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,78.5,2.67922e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,78.5,2.46754e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,78.5,2.4382e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,78.5,2.4382e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,78.5,2.42477e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,78.5,5.91257e-09
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,78.5,0.00220991
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,78.5,2.42949e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,78.5,2.41985e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,78.5,2.67922e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,78.5,2.42949e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,78.5,2.6082e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,79.5,0.00247126
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,79.5,2.4328e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,79.5,2.43162e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,79.5,3.22564e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,79.5,3.22564e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,79.5,2.47157e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,79.5,2.44174e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,79.5,2.44174e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,79.5,2.428e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,79.5,6.86805e-09
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,79.5,0.00247126
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,79.5,2.4328e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,79.5,2.43162e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,79.5,3.22564e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,79.5,2.4328e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,79.5,2.69669e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,80.5,0.00276068
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,80.5,2.43618e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,80.5,2.44743e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,80.5,3.87712e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,80.5,3.87712e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,80.5,2.47569e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,80.5,2.44538e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,80.5,2.44538e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,80.5,2.43128e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,80.5,7.97794e-09
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,80.5,0.00276068
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,80.5,2.43618e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,80.5,2.44743e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,80.5,3.87712e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,80.5,2.43618e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,80.5,2.81713e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,81.5,0.00308081
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,81.5,2.43961e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,81.5,2.46899e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,81.5,4.65249e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,81.5,4.65249e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,81.5,2.47989e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,81.5,2.44917e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,81.5,2.44917e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,81.5,2.43463e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,81.5,9.26719e-09
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,81.5,0.00308081
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,81.5,2.43961e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,81.5,2.46899e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,81.5,4.65249e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,81.5,2.43961e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,81.5,2.98097e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,82.5,0.00343451
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,82.5,2.44311e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,82.5,2.49874e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,82.5,5.57372e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,82.5,5.57372e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,82.5,2.48417e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,82.5,2.45313e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,82.5,2.45313e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,82.5,2.43803e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,82.5,1.07648e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,82.5,0.00343451
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,82.5,2.44311e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,82.5,2.49874e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,82.5,5.57372e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,82.5,2.44311e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,82.5,3.20362e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,83.5,0.00382489
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,83.5,2.44667e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,83.5,2.54009e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,83.5,6.66637e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,83.5,6.66637e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,83.5,2.48854e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,83.5,2.45735e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,83.5,2.45735e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,83.5,2.4415e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,83.5,1.25044e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,83.5,0.00382489
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,83.5,2.44667e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,83.5,2.54009e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,83.5,6.66637e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,83.5,2.44667e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,83.5,3.50578e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,84.5,0.00425524
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,84.5,2.4503e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,84.5,2.59789e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,84.5,7.96006e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,84.5,7.96006e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,84.5,2.49301e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,84.5,2.46193e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,84.5,2.46193e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,84.5,2.44504e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,84.5,1.45251e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,84.5,0.00425524
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,84.5,2.4503e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,84.5,2.59789e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,84.5,7.96006e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,84.5,2.4503e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,84.5,3.91517e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,85.5,0.00472913
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,85.5,2.454e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,85.5,2.67891e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,85.5,9.48915e-05
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,85.5,9.48915e-05
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,85.5,2.49757e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,85.5,2.46705e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,85.5,2.46705e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,85.5,2.44864e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,85.5,1.68724e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,85.5,0.00472913
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,85.5,2.454e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,85.5,2.67891e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,85.5,9.48915e-05
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,85.5,2.454e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,85.5,4.46879e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,86.5,0.00525039
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,86.5,2.45777e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,86.5,2.79261e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,86.5,0.000112933
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,86.5,0.000112933
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,86.5,2.50222e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,86.5,2.47298e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,86.5,2.47298e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,86.5,2.4523e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,86.5,1.9599e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,86.5,0.00525039
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,86.5,2.45777e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,86.5,2.79261e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,86.5,0.000112933
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,86.5,2.45777e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,86.5,5.21596e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,87.5,0.00582309
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,87.5,2.46161e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,87.5,2.95222e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,87.5,0.000134183
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,87.5,0.000134183
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,87.5,2.50698e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,87.5,2.48015e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,87.5,2.48015e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,87.5,2.45604e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,87.5,2.27663e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,87.5,0.00582309
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,87.5,2.46161e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,87.5,2.95222e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,87.5,0.000134183
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,87.5,2.46161e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,87.5,6.22219e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,88.5,0.0064516
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,88.5,2.46553e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,88.5,3.17608e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,88.5,0.000159169
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,88.5,0.000159169
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,88.5,2.51183e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,88.5,2.48923e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,88.5,2.48923e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,88.5,2.45985e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,88.5,2.64454e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,88.5,0.0064516
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,88.5,2.46553e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,88.5,3.17608e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,88.5,0.000159169
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,88.5,2.46553e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,88.5,7.57433e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,89.5,0.00714059
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,89.5,2.46953e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,89.5,3.48964e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,89.5,0.000188496
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,89.5,0.000188496
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,89.5,2.5168e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,89.5,2.50123e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,89.5,2.50123e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,89.5,2.46373e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,89.5,3.0719e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,89.5,0.00714059
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,89.5,2.46953e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,89.5,3.48964e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,89.5,0.000188496
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,89.5,2.46953e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,89.5,9.38715e-09
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,90.5,0.00789501
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,90.5,2.4736e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,90.5,3.92801e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,90.5,0.000222859
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,90.5,0.000222859
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,90.5,2.52188e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,90.5,2.51774e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,90.5,2.51774e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,90.5,2.46769e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,90.5,3.56832e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,90.5,0.00789501
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,90.5,2.4736e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,90.5,3.92801e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,90.5,0.000222859
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,90.5,2.4736e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,90.5,1.1812e-08
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,91.5,0.00872014
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,91.5,2.47776e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,91.5,4.53955e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,91.5,0.00026305
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,91.5,0.00026305
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,91.5,2.52707e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,91.5,2.54119e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,91.5,2.54119e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,91.5,2.47173e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,91.5,4.14497e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,91.5,0.00872014
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,91.5,2.47776e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,91.5,4.53955e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,91.5,0.00026305
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,91.5,2.47776e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,91.5,1.50479e-08
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,92.5,0.00962158
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,92.5,2.482e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,92.5,5.39064e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,92.5,0.000309979
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,92.5,0.000309979
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,92.5,2.53237e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,92.5,2.57531e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,92.5,2.57531e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,92.5,2.47585e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,92.5,4.81481e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,92.5,0.00962158
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,92.5,2.482e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,92.5,5.39064e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,92.5,0.000309979
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,92.5,2.482e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,92.5,1.93558e-08
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,93.5,0.0106053
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,93.5,2.48633e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,93.5,6.57209e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,93.5,0.000364677
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,93.5,0.000364677
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,93.5,2.53781e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,93.5,2.62575e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,93.5,2.62575e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,93.5,2.48005e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,93.5,5.59289e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,93.5,0.0106053
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,93.5,2.48633e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,93.5,6.57209e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,93.5,0.000364677
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,93.5,2.48633e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,93.5,2.50772e-08
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,94.5,0.0116775
12-CAAL-old-growth-SD,2,F02_LL.JP.2,2022,1,94.5,2.49075e-09
12-CAAL-old-growth-SD,3,F03_LL.JP.3,2022,1,94.5,8.20774e-09
12-CAAL-old-growth-SD,4,F04_LL.JP.4,2022,1,94.5,0.000428319
12-CAAL-old-growth-SD,5,F05_LL.TW.4,2022,1,94.5,0.000428319
12-CAAL-old-growth-SD,6,F06_LL.AU.2,2022,1,94.5,2.54336e-09
12-CAAL-old-growth-SD,7,F07_LL.AU.3,2022,1,94.5,2.70108e-09
12-CAAL-old-growth-SD,8,F08_LL.NZ.3,2022,1,94.5,2.70108e-09
12-CAAL-old-growth-SD,9,F09.REC.AU.3,2022,1,94.5,2.48434e-09
12-CAAL-old-growth-SD,10,F10_REC.NZ.3,2022,1,94.5,6.49671e-08
12-CAAL-old-growth-SD,11,F11_LL.ALL.1,2022,1,94.5,0.0116775
12-CAAL-old-growth-SD,12,F12_LL.ALL.2,2022,1,94.5,2.49075e-09
12-CAAL-old-growth-SD,13,F13_LL.ALL.3,2022,1,94.5,8.20774e-09
12-CAAL-old-growth-SD,14,F14_LL.ALL.4,2022,1,94.5,0.000428319
12-CAAL-old-growth-SD,15,F16_LL.JP.2_early,2022,1,94.5,2.49075e-09
12-CAAL-old-growth-SD,16,S01_INDEX.1-4,2022,1,94.5,3.26575e-08
12-CAAL-old-growth-SD,1,F01_LL.JP.1,2022,1,95.5,0.0128448
